code_9d,code_6d,system,subcode,description,source_file
040-002-015,,040,002,"Console LampSwitch - Reverse, Electro-Mechanical Controls003-004-004Switch - Override, Automatic Engine ShutdownSystem (Formerly 003-001-026)034-004-074Switch - Rocker036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, Air Conditioner036-008-041Switch - Overspeed001-001-470Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Overspeed, Transmission053-017-002Switch - Rocker, Electrical365-005-010Switch - Park, Windshield Wiper Motor013-011-154Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rocker, Traction Control051-008-007Switch - Parking Brake Lever001-004-094Switch - Rollover051-008-007Switch - Parking Brake Lever001-001-017Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - PeCB, Hand Remote Control, Arrow002-006-052Switch - Rollover, Pre-Heater, Coolant013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary045-014-012Switch - Ported Vacuum001-003-020Switch - Rotary, Mode Control056-001-122Switch - Power170-002-002Switch - Rotary, Mode Control056-001-122Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power Hydraulic Pump015-011- | 174-024-049 | Switch - Overhead Emergency Equipment | 040 000 015 | Iransmission",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
003-004-004,,003,004,"Switch - Override, Automatic Engine Shutdown034-004-074Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, APU044-003-199Switch - Overspeed001-004-105Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Paint Heater001-003-153Switch - Rocker, Storage Cooler, Self-Powered002-035-174Switch - Park, Windshield Wiper Motor013-011-154Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rollover013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - PecB, Hand Remote Control, Arrow002-006-052Switch - Roof Exit HatchBoard002-041-007Switch - Roof Exit HatchBoard001-001-362Switch - Rotary045-014-012Switch - Poted Vacuum001-001-362056-001-122Switch - Poted Vacuum001-001-362051-009-026Switch - Power Antenna, Radio044-003-270052-003-057Switch - Power Antenna, Radio044-003-270052-003-057Switch - Power Hydraulic Pump015-011-001052-003-057Switch - Power Hydraulic Pump015-011-001 | 000 004 004 | Console Lamp | 046-002-015 | Switch - Reverse, Electro-Mechanical Controls",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
003-001-026,,003,001,"System (Formerly )001-001-470Switch - Rocker, APU036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, APU027-033-077Switch - Overspeed001-004-105Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Paint Heater001-003-153Switch - Rocker, Storage Cooler, Self-Powered002-035-174Switch - Paint Heater001-004-094Switch - Rocker, Traction Control036-001-039Switch - Park, Windshield Wiper Motor013-011-154Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rolover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake Lever001-004-094Switch - Rolover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rolover, Pre-Heater, Coolant461-001-008Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof, Operator Protection013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power Antenna, Radio044-003-270Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety, Dash Panel | 003-004-004 | Switch - Override, Automatic Engine Shutdown | 034-004-074 | Switch - Rocker",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
036-008-041,,036,008,"Switch - Overfide, Surveillance System151-005-003Switch - Rocker, APO044-003-199Switch - Overspeed001-004-105Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Paint Heater001-003-153Switch - Rocker, Electrical002-035-174Switch - Parking Aid032-002-052Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rollover013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Pre-Heater, Coolant051-008-007Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof Exit Hatch002-052Switch - Pedal Adjust065-020-030Switch - Rotary013-005-022Switch - Ported Vacuum001-001-362Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power Antenna, Radio044-003-270Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety, Dash Panel | 000 000 041 | System (Formerly 003-001-026) | 001-001-470 | Switch - Rocker, Alr Conditioner",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
044-003-199,,044,003,"Switch - Overspeed, Transmission001-004-103Switch - Rocker, Electrical027-033-077Switch - Parking Aid001-003-153Switch - Rocker, Traction Control036-001-039Switch - Parking Aid032-002-052Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Pre-Heater, Coolant013-005-022Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof Exit Hatch003-05022Switch - Pedal Adjust065-020-030Switch - Rotary013-005-022Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power Antenna, Radio044-003-270Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety, Dash Panel | 030-006-041 | Switch - Overnoed | 151-005-003 | Switch - Rocker, APUSwitch - Decker, Bunk Heater, Sleener",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
027-033-077,,027,033,"Switch - Overspeed, fransmission053-017-002Switch - Rocker, Electrical365-005-010Switch - Paint Heater001-003-153Switch - Rocker, Storage Cooler, Self-Powered002-035-174Switch - Parking Aid032-002-052Switch - Rollover, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Pre-Heater, Coolant461-001-008Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof Exit HatchBoard002-041-007Switch - Rotary013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power Antenna, Radio044-003-270Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety, Dash Panel | 044-003-199 | Switch - Overspeed | 001-004-105 | Switch - Rocker, Bunk Heater, Sleeper",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
365-005-010,,365,005,"Switch - Parking Aid001-005-153Switch - Rocker, Storage Cooler, Sen-Powered002-035-174Switch - Parking Aid013-011-154Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rollover013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Pre-Heater, Coolant461-001-008Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof, Operator Protection013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary056-001-122Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power Antenna, Radio044-003-270Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety, Dash Panel | 027-033-077 | Switch - Overspeed, Transmission | 001 002 152 | Switch - Rocker, Electrical",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
002-035-174,,002,035,"Switch - Parking Aid013-011-154Switch - Rocker, Traction Control036-001-039Switch - Parking Aid032-002-052Switch - Rollover013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Rollover, Pre-Heater, Coolant461-001-008Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof, Operator Protection013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 303-005-010 | Switch - Pallit Heater | 010 011 154 | Switch - Rocker, Storage Cooler, Sell-Powered",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
003-001-039,,003,001,"Switch - Parking Ard003-002Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Pre-Heater, Coolant461-001-008Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Roof, Operator Protection013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary013-005-022Switch - Pedal Adjust001-001-362Switch - Rotary013-005-022Switch - Pedal Adjust001-001-362Switch - Rotary013-005-025Switch - Ported Vacuum001-001-362Switch - Rotary056-001-122Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control051-009-026Switch - Power170-002-002Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 002-000-174 | Switch - Park, Windshield Wiper Wold | 013-011-134 | Switch - Rocker, Haction Control",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
013-005-042,,013,005,"Switch - Parking Brake Level001-004-094Switch - Rollover, Pre-Heater, Coolant051-008-007Switch - PCB, Hand Remote Control, Arrow002-006-052Switch - Rollover, Pre-Heater, Coolant013-005-022Switch - Pedal Adjust002-0041-007Switch - Roof, Operator Protection013-005-022Switch - Poted Vacuum001-001-362Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 030-001-039 | Switch - Parking Alu | 032-002-032 | Switch - Rollover Auxiliany Heater Sleeper",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
002-006-052,,002,006,"Switch - PCB, Hand Remote Control, ArrowSwitch - Rof Exit HatchBoard002-0041-007Switch - Rof, Operator Protection013-005-022Switch - Pedal Adjust065-020-030Switch - Rotary045-014-012Switch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 013-003-042 | Switch Parking Brake Navigation System GDS | 001-004-094 | Switch - Rollover, Ruxillary Fleater, Sleeper",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
013-005-022,,013,005,"Other Switch - Pedal AdjustObserverSwitch - RotarySwitch - Ported Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-03-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | +01-001-000 | Board | 002-000-002 | Switch - Roof Operator Protection",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
001-001-362,,001,001,"Orbors of 22Gwitch - Ported VacuumSwitch - Rotary, Mode Control056-001-122Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 013-005-022 | Switch - Pedal Adjust | 065-041-007 | Switch - Rotary",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
056-001-122,,056,001,"Switch - Positioning, Shaft, PTO078-017-019Switch - Rotary, Tarp Roller051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 0/5-01/-012 | Switch - Ported Vacuum | 001-020-030 | Switch - Rotary Mode Control",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
050-001-122,,050,001,"Gwitch - Power170-002-002Switch - Rotary, Tarp Holler051-009-026Switch - Power170-002-002Switch - Safety052-003-057Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 056-001-102 | Switch - Positioning Shaft PTO | 078-017-010 | Switch - Rotary Taro Poller",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
052-003-057,,052,003,"Switch - Power Antenna, Radio044-003-270Switch - Safety Cut-Off, Fuel Pump065-013-020Switch - Power Hydraulic Pump015-011-001Switch - Safety, Dash Panel | 051-009-026 | Switch - Power | 170-002-002 | Switch - Safety",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
065-013-020,,065,013,"Switch - Power Hydraulic Pump 015-011-001 Switch - Safety, Dash Panel | 052-003-057 | Switch - Power Antenna, Badio | 044-003-270 | Switch - Safety Cut-Off, Fuel Pump",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
015-011-002,,015,011,"Switch - Safety, Column | 001-004-010 | Switch - Toggle, Heater, Sleeper",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
053-002-005,,053,002,"Switch - Sander | 365-005-002 | Switch - Toggle, Paint Heater",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
174-025-017,,174,025,"Switch - School Bus Crossing Gate | 055-010-216 | Switch - Toggle, Power Unit, Liftgate",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
174-017-009,,174,017,"Switch - School Bus Stop Arm Assembly | 042-010-028 | Switch - Toggle, Pre-Heater, Coolant",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
002-027-258,,002,027,"Switch - Seat Climate Central | 153-005-013 | Switch - loggle, Stationary Generator",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
002-037-012,,002,037,Switch Selector Cylinder Engine Poterder | 163 001 003 | Switch Tongue Ext Breakaway Brush Chipper,VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
045-016-004,,045,016,Switch - Selector Eyel Tank | 013-011-160 | Switch - Traction Control,VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
016-008-043,,016,008,Switch - Sensing Kneel | 052-011-023 | Switch - Transfer Generator,VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
032-001-009,,032,001,Switch - Series Parallel | 027-033-011 | Switch - Transmission Disengage,VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
046-003-007,,046,003,"Switch - Service, Battery Pack | 168-006-021 | Switch - Travel Lock, Boom, Mower",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
015-011-003,,015,011,"Switch - Servo, Release | 168-005-003 | Switch - Travel Lock, Mower",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
002-008-149,,002,008,"Switch - Set, Driver Information Display | 001-001-231 | Switch - Trinary",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
044-011-016,,044,011,"Switch - Set/Resume, Cruise Control System | 151-005-007 | Switch - Trinary, APU",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
001-001-220,,001,001,"Switch - Shutdown, Condenser Overheat | 034-003-016 | Switch - Turn Signal Operating",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
003-004-003,,003,004,"Switch - Shutdown, High Temperature | 034-004-017 | Switch - Under Hood Lamp",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
071-030-017,,071,030,Switch - Side Compartment Roll-Up Door | 174-024-029 | Switch - Underbody Storage Compartment Lamp,VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
003-001-008,,003,001,"Switch - Signal Low Hydraulic Pressure | 043-001-168 | Switch - Vacuum, Vapor Canister Purge",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
053-004-062,,053,004,Switch - Siren | 174-024-007 | Switch - Vandal Lock,VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
054-001-039,,054,001,"Switch - Siren | 003-001-023 | Switch - Warning Indicator, Low Fuel",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
046-002-028,,046,002,"Switch - Snap, Contactor | 034-006-040 | Switch - Warning Lamp",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
043-005-007,,043,005,"Switch - Solenoid, Exhaust Brake | 013-006-057 | Switch - Warning, Brake Booster",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
