code_9d,code_6d,system,subcode,description,source_file
,011-002,011,002,45- | Seal - Cover Bypass Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-064,011,064,45- | Seal - Bowl Bypass Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-065,011,065,"45- | Filter Assembly - Auxiliary Oil, Frame Mounted",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-066,011,066,45- | Centrifuge - Soot,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-067,011,067,45- | Filter Assembly - Centrifugal,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-068,011,068,"45- | Sleeves - Paper (Element), Centrifugal Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-069,011,069,45- | Seal - Oil Line,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-070,011,070,45- | Kit - Oil Filter Module,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-071,011,071,45- | Kit - Lower Bearing Filter Body,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-072,011,072,"45- | Kit - Valve, Oli Pressure Relief",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-073,011,073,45- | Gasket Oil Module,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-074,011,074,45- | Base Plate - Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-076,011,076,45- | Module - Oil,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-077,011,077,"45- | Gasket - Adapter, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-078,011,078,"45- | Adapter - Bypass, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-079,011,079,45- | Cover - Engine Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-080,011,080,45- | Gasket - Engine Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-081,011,081,45- | Housing - Engine Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-082,011,082,"45- | Cap - Housing, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-083,011,083,"45- | Cover - Housing, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-084,011,084,"45- | Drain Plug - Housing Cover, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-085,011,085,"45- | Drain Plug - Housing, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-088,011,088,"45- | Mount - Housing, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-089,011,089,"45- | Seal Kit - Housing, Engine Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-000,012,000,45- | Regulator - Oil Temperature,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-001,012,001,45- | Cooler - Engine Oil,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-002,012,002,"45- | Hardware, Mounting - Engine Oil Cooler",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-003,012,003,45- | Housing - Oil Cooler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-004,012,004,45- | Gasket - Engine Oil Cooler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-005,012,005,45- | Element - Oil Cooler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-006,012,006,45- | Bypass Valve - Oil Cooler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-007,012,007,45- | Seal - Oli Cooler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-008,012,008,40- | Auapter - Oil CoolerGasket - Oil Cooler Adapter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-009,012,009,45- | Hardware Mounting - Oil Cooler Adapter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-011,012,011,45- | Line - Oil Cooler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,012-012,012,012,"45- | Housing - Water Inlet, Oil Cooler",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-013,,045,012,"Housing - Oil Inlet, Oil Cooler | 045-013-026 | Sump - Oil, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-014,,045,012,"Seal - Inlet Tube, Oil Cooler | 045-013-027 | Shield - Oil Pan",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-015,,045,012,"Tube - Oil Inlet, Oil Cooler | 045-013-028 | Cylinder - Automatic Oil Change",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-016,,045,012,"Seal - Relief Valve Housing, Oil Cooler | 045-013-029 | Spacer - Oil Pan",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-017,,045,012,"Housing - Water Outlet, Oil Cooler | 045-013-030 | Hardware, Mounting - Oil Pan Shield",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-018,,045,012,Spring - Oil Cooler | 045-013-031 | Cover - Oil Drain,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-019,,045,012,"Relainer - O-Ring, Oli Cooler | 045-013-032 | Valve - Drain, Engine OliPresket Shield Oil Den",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-020,,045,012,"Relainer & O-Ring Kil - Oli CoolerMounting Procket, Oil Cooler, Engine Oil | 045-013-033 | Adapter Oil Pan",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-021,,045,012,"Mounting Bracket - Oil Cooler, Engine Oil | 045-013-034 | Adapter - Oli PanInsert - Droin Plug, Oil Pan",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-022,,045,012,"Disc - Oil Cooler Seal | 045-013-036 | Hardware, Mounting - Baffle, Oil Pan",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-025,,045,012,Sender - Oil Filter Minder | 045-013-037 | Clamp - Oil Pan,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-026,,045,012,Cap Screw - Oil Filter Minder | 045-013-039 | Gasket - Windage Trav,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-027,,045,012,Seat - Oil Cooler Disc | 045-014-000 | Ventilating System,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-028,,045,012,Washer - Oil Cooler Seat | 045-014-001 | Hose Or Pipe - Crankcase Ventilation,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-029,,045,012,Piston - Oil Cooler | 045-014-002 | Grommet - Crankcase Ventilation Hose,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-030,,045,012,Plunger - Oil Cooler | 045-014-003 | Check Valve Assembly - Positive Crankcase,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-031,,045,012,"Clamp - Water Outlet Hose, Oil Cooler | | Ventilation (PCV)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-032,,045,012,"Tube - Oil Outlet, Oil Cooler | 045-014-004 | Adapter Plate - Crankcase Ventilation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-033,,045,012,Brace - Oil Cooler | 045-014-005 | Connector - Crankcase Ventilation,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-034,,045,012,"Valve, Thermatic - Oil Control | 045-014-006 | Breather Assembly - Crankcase Ventilation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-035,,045,012,"Hose - Water Inlet, Oil Cooler | 045-014-007 | Filter - Crankcase Ventilation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-036,,045,012,"Hose - Water Outlet, Oil Cooler | 045-014-008 | Gasket - Breather Assembly, Crankcase",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-037,,045,012,Fitting - Oil Cooler | | Ventilation,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-038,,045,012,Module - Oil Cooler | 045-014-009 | Diaphragm - Crankcase Ventilation Valve,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-039,,045,012,"Sieve - Coolant, Oil Cooler | 045-014-010 | Hardware, Mounting - Crankcase Ventilation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-040,,045,012,"Connector - Extension Pipe, Oil Cooler | 045 014 011 | Hose Or Pipe",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-041,,045,012,"Connector - Extension Tube, Oil Cooler | 045-014-010 | Body - Breatner",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-042,,045,012,Check Valve - Secondary OII Filtration | 045-014-012 | Switch - Ported Vacuum,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-045,,045,012,"Ellie - Coolani, Oli CoolerBypass Line Engine Oil Cooler | 045-014-013 | Housing Broathor",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-044,,045,012,Cover - Engine Oil Cooler | 045-014-014 | Spacer - Breather Assembly Crankcase,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-047,,045,012,Hose Assembly - Engine Oil Cooler | 045-014-016 | Bracket - Breather,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-048,,045,012,Retainer Plate - Line. Engine Oil Cooler | 045-014-017 | Fitting - Breather,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-049,,045,012,"Plug - Oil Cooler | 045-014-018 | Clamp - Hose, Crankcase Ventilation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-050,,045,012,"Seal - Plug, Oil Cooler | 045-014-019 | Spring - Breather",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-051,,045,012,O-Ring - Engine Oil Cooler | 045-014-020 | Piping/Connections - Crankcase Vent,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-052,,045,012,Mounting Kit - Engine Oil Cooler | 045-014-021 | Filter/Oil Separator - Crankcase Vent,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-053,,045,012,"Control Solenoid - Piston Cooling Jet | 045-014-022 | Bracket - Filter, Crankcase Ventilation",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-054,,045,012,"Seal - Housing, Thermatic Oil Control Valve | 045-014-023 | O-Ring - Check Valve Assembly, Crankcase",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-012-055,,045,012,Housing - Thermatic Oil Control Valve | | Ventilation,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-000,,045,013,Oil Pan | 045-014-024 | Flame Guard - PCV,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-001,,045,013,Oil Pan - Assembly | 045-014-025 | Bottle - Crankcase Breather,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-002,,045,013,"Hardware, Mounting - Oil Pan | 045-014-026 | Gasket - Separator Filter, Crankcase Oil",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-003,,045,013,"Gasket - Engine Oil Pan | 045-014-027 | Valve - Depression Regulator, Crankcase (CDR)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-004,,045,013,"Seal - Oll Pan, Front | 045-014-028 | Insulation - Crankcase Breather",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-005,,045,013,"Seal - Oll Pan, Rear | 045-014-029 | Pad - Breather",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-008,,045,013,Baffles - Pan | 045-014-032 | Seal - Crankcase Vent Valve,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-009,,045,013,Gasket - Oil Pan Sump | 045-014-033 | Insulator - Breather,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-010,,045,013,Gasket Set - Oil Pan | 045-014-034 | O-Bing Kit - Filter/Oil Separator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-011,,045,013,Evacuation Assembly - Oil Pressure | 045-014-035 | Heater - Crankcase Breather,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-012,,045,013,Adapter & Gasket - Oil Pan | 045-014-036 | Seal - Rectangular Ring,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-013,,045,013,"Fitting - Hose End, Oil Pan | 045-014-037 | Pipe - Crankcase Ventilation to Oil Separator",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-014,,045,013,"Hose - Oil Evacuation | 045-015-000 | Retarder - Vehicle, Flywheel Type",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-015,,045,013,"Clamp - Hose, Oil Evacuation | 045-015-001 | Retarder Assembly - Flywheel Type",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-016,,045,013,"Fitting - Hose, Upper End | 045-015-002 | Hardware, Mounting - Flywheel Type Retarder",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-017,,045,013,"Mounting Bracket - Evacuation Hose, Engine Oil | | Assembly",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-015-003,,045,015,"Pan | | Switch - Retarder, Flywheel Type",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-018,,045,013,"Coupling - Disconnect, Evacuation Hose | 045-015-004 | Seal - Retarder, Flywheel Type",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-019,,045,013,"Cap - Protection, Evacuation Hose Disconnect | 045-015-005 | Valve - Retarder, Flywheel Type",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-015-006,,045,015,"0.45 0.40 0.00 | Coupling | | Fitting - Retarder, Flywheel Type",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-020,,045,013,"Boit - Oli Pan | 045-015-007 | Fitting - Engine, Air Line, Hose, Tube, Plumbing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-021,,045,013,"Busning - Drain Piug | 045-015-008 | U-Hing - Engine, Air Line, Hose, Tube, Plumbing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-022,,045,013,Groninet - Oli RoseBrackat - Dainfarcoment Oil Dan | 045-015-009 | Line - Diake SaverPro Hostor - Oil (Power Plant),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-023,,045,013,O-Ring - Oil Suction Tube | 045-016-000 | Pre-Heater Assembly - Oil Dower Plant,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-013-025,,045,013,Wiring - Oil Pan Heater | 045-016-002 | Plug - Crankcase Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
010-010-020,,010,010,on an ioutor | 0 10 0 10 00L,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-016-003,,045,016,"Cap - Receptacle Cover, Crankcase Heater | 045-018-041 | Line - Oil Supply, Constant Throttle Valve (CTV)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-016-004,,045,016,"Element - Heater, Oil Pan | 045-018-042 | Cover - Constant Throttle Valve (CTV)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-016-005,,045,016,Decal - Oil Pan Heater | 045-018-043 | O-Ring - Constant Throttle Valve (CTV),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-016-006,,045,016,"Hardware, Mounting - Power Plant Oil Pre- | 045-018-044 | Seal - Constant Throttle Valve Piston (CTV)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-016-007,,045,016,Healer Assembly | 045-018-045 | Piston - Constant Throttle Valve (CTV),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-007,,045,017,Auxiliary Reservoir - Oil | 045-018-040 | Betainer - Constant Throttle Valve Spring (CTV),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-002,,045,017,"Hardware, Mounting - Oil Tank | 045-018-048 | Spring - Constant Throttle Valve (CTV)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-003,,045,017,Hose - Supply | 045-018-049 | Guide - Constant Throttle Valve Spring (CTV),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-004,,045,017,"Fitting - Supply Hose, Oil-Pan | 045-018-050 | Seal - Constant Throttle Valve Stem (CTV)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-005,,045,017,Tank - Oil | 045-018-051 | Valve - Constant Throttle Valve (CTV),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-006,,045,017,Adapter - Sensing Assembly | 045-018-052 | Plug - Engine Brake,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-008,,045,017,Support - Regulator Valve | 045-019-000 | Overhaul Kit - Engine,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-009,,045,017,"Mounting - Tank, Auto Oil Fill | 045-019-001 | Engine Kit - Pistons, Crankshaft",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-010,,045,017,"Probe - Auto OII FIII | 045-019-002 | Engine Kit - Flywneel, Crankshaft, Rods, Pistons",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-011,,045,017,"Signi & Tube - Gauge | 045-019-005 | Engine Kit - Clankshall, Connection Rous,",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-012,,045,017,Timer - Auto Fill Oil | 045-019-004 | Engine Kit - Complete,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-015,,045,017,"Tank Valve - Auxiliary Reservoir, Engine Oil | 045-019-006 | Overhaul Kit - Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-017,,045,017,Complete Assembly - Automatic Oil Fill System | 045-020-000 | Engine Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-018,,045,017,"Hose - Vent, Auto Oil Fill | 045-020-001 | Engine Assembly - Complete",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-019,,045,017,"Label - Operating Instructions, Auxiliary | 045-020-002 | Hardware, Mounting - Engine Assembly",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-020-003,,045,020,Reservoir | | Bracket - Engine Roll Dampener,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-020,,045,017,"Wiring - Regulator, Oil Level | 045-020-004 | Bracket - Wiring Harness, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-021,,045,017,"Gasket - Cap, Oil Regulator | 045-020-005 | Cover - Engine, Cold Weather",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-022,,045,017,"Band - Regulator, Engine Oil | 045-020-006 | Seal - Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-017-023,,045,017,"Cap - Oli Reservoir, AuxiliaryPotardor Engine Valve Cycle Medification Type | 045-020-007 | Clamp Cover Engine Appearance",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-000,,045,018,"Switch - Clutch Engine Retarder | 045-020-008 | Gasket - Cover, Engine Appearance",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-002,,045,018,"Switch - Dash (On-Off) Engine Retarder | 045-020-010 | Insulator - Cover, Engine Appearance",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-003,,045,018,"Solenoid Valve (Three-Way) - Engine Retarder | 045-020-011 | Bushing - Cover Mounting, Engine Appearance",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-004,,045,018,"Switch - Selector Cylinder, Engine Retarder | 045-020-012 | Engine Assembly - Long Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-005,,045,018,"Wiring Harness - Engine Retarder | 045-020-013 | Engine Assembly - No Electronic Controls, 3/4",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-006,,045,018,"Hardware, Mounting - Engine Valve Cycle | | Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-020-014,,045,020,Modification Type Retarder | | Mount - Engine Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-007,,045,018,Engine Brake Assembly | 045-021-000 | Electronic Engine Controls,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-008,,045,018,Fitting - Engine Brake | 045-021-003 | Electronic Control Module (ECM) - Electronic,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-009,,045,018,Cil Lino Engino Brako | 045 021 004 | Engine ControlSonsor Engine Position / Timing,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-010,,045,018,Spring - Control Valve Outer | 045-021-004 | Sensor - Atmosphere / Ambient Pressure,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-012,,045,018,"Spring - Control Valve, Inner | 045-021-006 | Sensor - Ambient Air Temperature",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-013,,045,018,"Spring - Piston, Slave, Engine Retarder | 045-021-007 | Wiring Harness - Electronic Engine Control",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-014,,045,018,"Spring - Piston, Master, Engine Retarder | 045-021-008 | Electronic Distributor Unit (EDU) - Electronic",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-015,,045,018,Retainer - Master Piston | | Engine Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-016,,045,018,"Spacer - Engine Brake | 045-021-010 | Sensor - Manifold Pressure, ECM",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-017,,045,018,"Snap Ring - Engine Brake | 045-021-011 | Sensor - Oxygen, Exhaust",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-018,,045,018,"Pin - Regulator, Engine Brake | 045-021-012 | Hardware, Mounting- Electronic Engine Controls",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-019,,045,018,Piston - Engine Brake | 045-021-013 | Electronic Engine Control Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-020,,045,018,LINK - Engine BrakeBridge Diston Engine Brake | 045-021-014 | Bracket - Diagnostics Connector,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-022,,045,018,Betainer - Engine Brake | 045-021-015 | Port/Connector - Diagnostics,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-023,,045,018,Housing - Engine Brake | 045-021-017 | PBOM - FCM Update (Software),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-024,,045,018,"Seal - Upper, Solenoid, Engine Retarder | 045-021-018 | Sensor - Boost Pressure",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-025,,045,018,"Seal - Center, Solenoid, Engine Retarder | 045-021-019 | Sensor - Mass Air Flow",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-026,,045,018,"Seal - Bottom, Solenoid, Engine Retarder | 045-021-020 | Sensor - Vehicle Speed",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-027,,045,018,"Valve - Control, Engine Retarder | 045-021-021 | Transducer",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-028,,045,018,"Switch - Foot Control, Engine Retarder | 045-021-022 | Wiring Harness - Transmission",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-029,,045,018,Gasket - Engine Brake | 045-021-023 | Wiring - Fuel Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-030,,045,018,"Bracket - Clutch Switch, Engine Retarder | 045-021-024 | Sensor - Optimized Idle",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-031,,045,018,"valve - Brake PSI Hellet, Engine Brake | 045-021-025 | NIL - UPLIMIZEO IOIESansar - Engina Oil Tamparatura",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-010-032,,040,010,Valve - Pressure Reducing Engine Brake | 045-021-020 | Sensor - Engine Oir remperature,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-034,,045,018,Lash Adjuster - Engine Brake | 045-021-027 | Sensor - Engine Coolant Temperature,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-035,,045,018,Probe - Temperature | 045-021-029 | Sensor - Engine Oil Pressure,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-036,,045,018,Control Module - Engine Brake | 045-021-030 | Sensor - Fuel Pressure,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-037,,045,018,"Relay - Enable, Engine Brake | 045-021-031 | Cover - ECM",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-038,,045,018,Valve Assembly - Constant Throttle (CTV) | 045-021-032 | Switch - Diagnostic,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-039,,045,018,"Line - Air Supply, Constant Throttle Valve (CTV) | 045-021-033 | Relay - ECM",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-018-040,,045,018,Solenoid - Constant Throttle Valve (CTV) | 045-021-034 | Filter - Vehicle Speed,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-035,,045,021,"O-Ring - Sensor, Engine Position | 045-021-103 | Monitor - Powertrain Control",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-036,,045,021,Sensor - Crankcase Pressure | 045-021-104 | Synchronizer - Powertrain Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-037,,045,021,Sensor - Camshaft Position | 045-021-105 | Module - Pressure Time Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-038,,045,021,Pipe to Fuel Filter - ECM | 045-021-106 | Sensor - Camshaft Speed,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-039,,045,021,Pipe to ECM | 045-021-107 | Box - Smart Junction Electronic Management,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-040,,045,021,Insulator - ECM Mounting | 010 021 107 | System,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-041,,045,021,Restraint - ECM Harness | 045-021-108 | Sensor - Crankshaft Speed,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-021-042,,045,021,Gasker/Sear - Electronic Engine Controls | 045-021-109 | Regulator - Electronic vacuum,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
